datetime,order_id,customer_id,product_category,payment_method,value [USD],prod_cnt,time_on_site [Minutes],clicks_in_site
2018-11-22,19919,56048,515,credit,61.01,4,7.3,6
2018-11-22,19920,40660,511,credit,267.89,5,28.3,32
2018-11-22,19921,26633,512,credit,69.27,5,12.9,7
2018-11-22,19922,42479,511,credit,828.9,5,54.1,28
2018-11-22,19923,13850,508,credit,96.56,4,8.5,15
2018-11-22,19924,11018,503,paypal,11.45,4,15.5,7
2018-11-22,19925,48394,501,credit,255.92,5,29.8,8
2018-11-22,19926,34215,515,paypal,205.74,5,14.9,11
2018-11-22,19927,50967,501,credit,45.96,3,7.9,7
2018-11-22,19928,31483,510,credit,85.65,2,127.2,7
2018-11-22,19929,48567,511,credit,160.5,2,28.6,13
2018-11-22,19930,19776,507,paypal,76.65,1,43.1,14
2018-11-22,19931,34465,502,credit,19.66,1,15.9,8
2018-11-22,19932,26208,512,credit,51.51,5,14.4,11
2018-11-22,19933,36564,510,credit,17.02,4,3.5,7
2018-11-22,19934,56828,504,paypal,32.1,1,21.2,6
2018-11-22,19935,23793,503,credit,121.82,1,22.9,9
2018-11-22,19936,41427,505,credit,175.51,2,25.9,15
2018-11-22,19937,10653,514,credit,451.05,5,27.0,41
2018-11-22,19938,32525,502,paypal,71.74,3,4.8,12
2018-11-22,19939,29968,508,paypal,64.26,4,9.8,8
2018-11-22,19940,21313,503,credit,162.1,3,30.0,7
2018-11-22,19941,20682,507,credit,372.41,2,40.8,42
2018-11-22,19942,16586,505,paypal,51.78,3,28.1,11
2018-11-22,19943,45096,513,paypal,268.99,4,16.7,12
2018-11-22,19944,12713,510,credit,201.1,5,17.3,13
2018-11-22,19945,47056,513,paypal,214.2,5,7.4,15
2018-11-22,19946,40084,510,credit,374.27,5,52.5,40
2018-11-22,19947,38067,512,paypal,44.57,4,11.9,10
2018-11-22,19948,12872,504,paypal,18.84,1,20.6,7
2018-11-22,19949,12635,501,paypal,73.06,4,58.8,11
2018-11-22,19950,39749,515,paypal,272.49,4,39.3,11
2018-11-22,19951,50072,514,credit,189.11,4,38.9,20
2018-11-22,19952,25125,513,credit,91.8,1,28.6,14
2018-11-22,19953,51305,505,paypal,200.98,2,13.3,14
2018-11-22,19954,52516,504,credit,274.46,1,25.1,30
2018-11-22,19955,37542,501,credit,208.71,2,16.9,6
2018-11-22,19956,36368,506,paypal,25.49,5,5.9,8
2018-11-22,19957,38594,501,credit,72.37,5,6.4,10
2018-11-22,19958,16003,507,paypal,337.71,4,13.3,23
2018-11-22,19959,13198,504,credit,222.71,3,8.5,7
2018-11-22,19960,11439,507,paypal,183.99,2,22.5,24
2018-11-22,19961,58553,512,credit,47.83,3,2.4,8
2018-11-22,19962,32198,514,credit,70.8,5,6.8,7
2018-11-22,19963,53284,502,credit,343.9,5,21.5,21
2018-11-22,19964,49448,506,paypal,878.63,3,52.3,70
2018-11-22,19965,39542,511,credit,21.55,5,7.0,7
2018-11-22,19966,16358,508,paypal,80.66,4,11.6,11
2018-11-22,19967,39024,511,paypal,28.85,5,12.2,8
2018-11-22,19968,38109,504,credit,101.69,1,9.2,6
2018-11-22,19969,54766,515,paypal,16.63,5,4.6,6
2018-11-22,19970,32281,501,paypal,124.3,1,32.6,13
2018-11-22,19971,45817,503,credit,61.45,2,47.5,11
2018-11-22,19972,18204,514,paypal,267.15,2,68.3,27
2018-11-22,19973,32474,506,paypal,12.83,2,76.5,7
2018-11-22,19974,57073,503,credit,222.06,2,9.8,26
2018-11-22,19975,59970,513,paypal,751.16,1,35.2,62
2018-11-22,19976,39091,505,paypal,216.22,5,22.9,9
2018-11-22,19977,25256,504,paypal,4.25,5,4.0,6
2018-11-22,19978,45858,503,paypal,115.53,2,14.1,11
2018-11-22,19979,26742,514,paypal,140.91,1,23.0,18
2018-11-22,19980,26286,501,paypal,71.08,4,38.1,8
2018-11-22,19981,16465,509,paypal,51.59,5,21.9,9
2018-11-22,19982,46821,514,paypal,59.66,4,14.3,9
2018-11-22,19983,20172,502,paypal,407.06,2,22.1,47
2018-11-22,19984,33872,501,credit,241.53,3,41.3,28
2018-11-22,19985,45430,512,paypal,521.77,4,36.3,52
2018-11-22,19986,51351,509,paypal,126.08,1,11.0,17
2018-11-22,19987,50924,511,credit,13.84,1,31.5,7
2018-11-22,19988,53848,511,paypal,146.03,4,8.8,13
2018-11-22,19989,50040,503,paypal,169.36,1,9.7,18
2018-11-22,19990,50307,513,credit,561.05,4,75.6,19
2018-11-22,19991,54221,511,credit,74.15,3,2.2,7
2018-11-22,19992,53722,504,credit,122.31,5,45.8,8
2018-11-22,19993,53575,514,paypal,17.43,3,39.5,6
2018-11-22,19994,31953,506,paypal,53.28,2,16.2,11
2018-11-22,19995,59219,505,paypal,53.91,3,17.7,9
2018-11-22,19996,26133,507,paypal,522.6,3,49.2,57
2018-11-22,19997,13024,508,credit,48.48,2,11.4,9
2018-11-22,19998,43561,506,credit,27.36,3,6.3,8
2018-11-22,19999,58438,509,paypal,276.16,3,97.4,25
2018-11-22,20000,19526,506,credit,235.47,2,19.4,28
2018-11-22,20001,35822,507,paypal,871.68,3,71.2,13
2018-11-22,20002,25158,506,credit,173.81,3,17.4,14
2018-11-22,20003,19500,503,credit,98.0,4,10.0,11
2018-11-22,20004,35288,505,credit,245.01,1,9.7,15
2018-11-22,20005,37489,506,credit,223.77,5,6.2,15
2018-11-22,20006,44951,515,paypal,179.27,5,14.2,14
2018-11-22,20007,20924,509,paypal,59.93,4,12.7,7
2018-11-22,20008,30645,503,paypal,192.76,5,27.8,19
2018-11-22,20009,46391,509,credit,78.29,5,9.9,13
2018-11-22,20010,43539,506,paypal,230.7,4,24.9,29
2018-11-22,20011,25050,511,paypal,699.59,1,21.7,45
2018-11-22,20012,11571,501,credit,201.61,4,22.1,13
2018-11-22,20013,15920,503,credit,72.27,1,18.1,6
2018-11-22,20014,10556,515,paypal,113.85,4,17.9,17
2018-11-22,20015,26041,506,credit,376.88,2,28.6,37
2018-11-22,20016,13989,514,credit,435.97,3,21.3,17
2018-11-22,20017,22592,509,credit,333.54,4,23.0,7
2018-11-22,20018,48572,503,paypal,244.07,4,20.2,15
2018-11-22,20019,19327,503,paypal,137.48,2,55.7,19
2018-11-22,20020,36605,509,paypal,135.97,1,17.6,7
2018-11-22,20021,30111,504,credit,196.21,1,21.6,22
2018-11-22,20022,17882,505,paypal,356.84,3,48.4,25
2018-11-22,20023,32686,515,paypal,1.08,2,17.7,6
2018-11-22,20024,35227,509,paypal,42.31,2,14.1,6
2018-11-22,20025,49080,503,credit,72.93,2,12.7,11
2018-11-22,20026,58424,513,credit,274.01,3,32.0,18
2018-11-22,20027,22847,505,paypal,43.87,1,39.9,8
2018-11-22,20028,32162,514,paypal,27.89,5,2.5,7
2018-11-22,20029,13896,508,credit,156.77,4,14.0,8
2018-11-22,20030,21957,502,credit,109.25,4,43.9,10
2018-11-22,20031,49091,502,paypal,106.9,4,27.7,14
2018-11-22,20032,38194,508,credit,75.85,1,65.1,10
2018-11-22,20033,16207,514,paypal,20.3,5,39.2,7
2018-11-22,20034,11783,509,credit,75.72,4,18.1,11
2018-11-22,20035,29120,503,credit,14.56,3,15.5,7
2018-11-22,20036,10026,507,paypal,63.46,2,6.3,8
2018-11-22,20037,41751,508,paypal,393.87,2,30.8,44
2018-11-22,20038,27460,511,paypal,114.94,2,24.4,10
2018-11-22,20039,52490,507,paypal,108.61,2,20.7,15
2018-11-22,20040,47369,505,paypal,18.85,4,4.2,6
2018-11-22,20041,47043,509,paypal,127.99,2,29.0,18
2018-11-22,20042,41479,514,paypal,88.35,1,13.7,6
2018-11-22,20043,10606,506,credit,41.2,4,39.8,10
2018-11-22,20044,24918,508,paypal,623.32,1,35.9,64
2018-11-22,20045,53564,512,paypal,24.9,4,8.1,7
2018-11-22,20046,33620,503,paypal,74.91,4,8.5,10
2018-11-22,20047,39673,501,paypal,158.12,5,13.4,13
2018-11-22,20048,24519,502,credit,133.86,5,18.4,16
2018-11-22,20049,20310,510,paypal,104.44,5,40.1,15
2018-11-22,20050,18430,513,paypal,0.85,2,17.6,6
2018-11-22,20051,14312,514,paypal,79.57,2,31.6,8
2018-11-22,20052,35036,508,paypal,114.82,5,34.9,7
2018-11-22,20053,28276,507,paypal,13.06,1,26.9,7
2018-11-22,20054,16486,513,credit,606.58,2,4.2,34
2018-11-22,20055,52907,504,credit,216.82,2,6.7,18
2018-11-22,20056,19471,504,credit,186.02,3,31.0,8
2018-11-22,20057,38561,509,credit,195.68,5,16.0,15
2018-11-22,20058,57843,506,credit,121.31,4,21.0,13
2018-11-22,20059,12422,501,credit,26.74,5,8.4,8
2018-11-22,20060,48971,501,paypal,228.37,5,25.7,11
2018-11-22,20061,39659,502,paypal,97.66,2,18.2,7
2018-11-22,20062,10896,511,paypal,155.26,3,12.0,19
2018-11-22,20063,12418,515,paypal,110.62,2,27.0,9
2018-11-22,20064,16300,505,credit,256.55,5,18.1,22
2018-11-22,20065,54562,515,credit,239.29,3,20.6,11
2018-11-22,20066,58176,504,credit,186.37,2,12.4,8
2018-11-22,20067,29552,515,paypal,117.39,2,14.3,7
2018-11-22,20068,34621,513,credit,124.86,2,11.9,18
2018-11-22,20069,28803,507,credit,105.25,4,9.3,9
2018-11-22,20070,14106,515,paypal,159.63,4,22.2,15
2018-11-22,20071,50026,504,paypal,416.53,2,18.9,31
2018-11-22,20072,53882,509,paypal,266.14,3,18.7,20
2018-11-22,20073,32388,507,credit,80.86,1,12.4,14
2018-11-22,20074,36601,511,credit,67.46,3,8.9,8
2018-11-22,20075,47655,510,paypal,227.56,4,20.1,16
2018-11-22,20076,55915,502,paypal,44.25,2,41.5,8
2018-11-22,20077,13315,515,credit,67.57,5,20.4,7
2018-11-22,20078,42194,512,credit,438.52,3,25.1,10
2018-11-22,20079,47441,511,paypal,80.04,4,10.8,6
2018-11-22,20080,36575,504,paypal,29.93,3,10.0,8
2018-11-22,20081,56977,513,paypal,174.67,1,18.5,10
2018-11-22,20082,14686,511,credit,149.36,1,18.7,11
2018-11-22,20083,24057,510,credit,132.35,2,7.4,13
2018-11-22,20084,42326,510,credit,0.0,3,17.5,6
2018-11-22,20085,29458,508,credit,321.78,4,45.9,9
2018-11-22,20086,39023,506,credit,360.15,5,7.9,8
2018-11-22,20087,17856,515,paypal,213.55,4,31.2,10
2018-11-22,20088,20010,510,paypal,88.43,3,19.4,12
2018-11-22,20089,51841,501,credit,23.03,4,30.0,8
2018-11-22,20090,28240,514,credit,303.19,5,23.4,27
2018-11-22,20091,58225,512,paypal,356.15,1,45.3,9
2018-11-22,20092,20838,505,credit,126.36,2,33.5,8
2018-11-22,20093,58246,507,paypal,672.66,1,43.3,11
2018-11-22,20094,18547,502,credit,415.74,1,52.6,36
2018-11-22,20095,53325,515,paypal,36.0,4,42.5,7
2018-11-22,20096,38810,510,credit,45.79,2,13.1,9
2018-11-22,20097,15799,502,credit,325.78,1,26.2,39
2018-11-22,20098,19163,511,paypal,121.05,3,30.5,17
2018-11-22,20099,34898,503,credit,621.92,5,26.7,45
2018-11-22,20100,52193,504,paypal,43.33,5,13.7,7
2018-11-22,20101,54915,515,credit,191.87,1,65.0,13
2018-11-22,20102,18336,511,credit,73.33,3,32.3,12
2018-11-22,20103,59359,509,paypal,317.05,4,27.3,31
2018-11-22,20104,14638,513,paypal,15.09,1,7.8,6
2018-11-22,20105,25198,506,paypal,168.51,5,22.3,6
2018-11-22,20106,39577,513,paypal,21.01,1,11.8,7
2018-11-22,20107,20047,502,paypal,254.27,1,29.3,9
2018-11-22,20108,44777,503,paypal,3.43,2,12.1,6
2018-11-22,20109,48681,512,paypal,5.28,5,6.6,6
2018-11-22,20110,53815,515,credit,55.75,1,12.9,7
2018-11-22,20111,21156,509,paypal,258.86,5,49.1,27
2018-11-22,20112,16704,508,credit,469.6,2,78.9,32
2018-11-22,20113,13937,510,credit,167.1,5,5.5,12
2018-11-22,20114,28022,505,paypal,48.87,1,7.0,11
2018-11-22,20115,42480,512,paypal,50.1,5,16.8,9
2018-11-22,20116,30307,505,credit,200.19,5,15.3,7
2018-11-22,20117,58610,503,credit,178.19,1,38.9,16
2018-11-22,20118,46649,511,credit,376.69,3,35.3,16
2018-11-22,20119,44705,515,credit,239.79,5,63.9,9
2018-11-22,20120,44045,509,credit,184.28,5,16.6,24
2018-11-22,20121,55885,514,paypal,234.87,2,15.0,15
2018-11-22,20122,26739,507,paypal,6.73,2,11.8,6
2018-11-22,20123,56816,508,credit,130.25,3,13.3,10
2018-11-22,20124,10790,502,paypal,88.51,5,11.1,13
2018-11-22,20125,51741,507,paypal,80.18,5,9.8,6
2018-11-22,20126,50062,512,credit,61.84,5,17.6,10
2018-11-22,20127,16272,514,credit,354.28,4,52.2,15
2018-11-22,20128,54366,506,credit,16.77,5,56.5,7
2018-11-22,20129,42542,505,credit,45.24,2,7.4,10
2018-11-22,20130,12046,509,credit,131.99,2,39.4,15
2018-11-22,20131,56037,508,credit,528.07,5,47.8,53
2018-11-22,20132,16290,513,paypal,48.47,5,10.2,7
2018-11-22,20133,35764,505,credit,194.31,4,37.9,20
2018-11-22,20134,44384,509,paypal,124.71,1,28.0,14
2018-11-22,20135,39634,505,credit,172.44,1,24.5,21
2018-11-22,20136,40766,512,paypal,257.58,2,36.3,20
2018-11-22,20137,39182,512,credit,655.33,1,71.7,15
2018-11-22,20138,22286,512,credit,208.58,2,37.0,16
2018-11-22,20139,58595,501,paypal,44.04,2,11.2,10
2018-11-22,20140,36149,513,credit,431.82,1,45.1,20
2018-11-22,20141,29093,502,credit,73.92,5,56.1,11
2018-11-22,20142,24265,503,credit,177.86,5,18.9,10
2018-11-22,20143,57876,506,paypal,794.34,1,110.1,60
2018-11-22,20144,35685,513,credit,170.21,4,26.9,20
2018-11-22,20145,38643,503,paypal,141.61,4,17.5,12
2018-11-22,20146,44286,514,credit,57.45,2,12.5,10
2018-11-22,20147,19989,510,credit,171.09,2,13.0,10
2018-11-22,20148,19560,509,credit,276.14,2,35.2,24
2018-11-22,20149,38592,513,paypal,55.89,1,4.8,7
2018-11-22,20150,38854,508,paypal,332.2,5,27.1,13
2018-11-22,20151,55466,505,paypal,173.61,3,52.2,17
2018-11-22,20152,51200,504,credit,84.54,4,48.0,12
2018-11-22,20153,38493,515,credit,151.53,2,21.0,14
2018-11-22,20154,27454,507,credit,86.63,2,13.2,7
2018-11-22,20155,24934,514,paypal,195.41,3,26.9,11
2018-11-22,20156,16347,508,paypal,248.21,4,10.6,29
2018-11-22,20157,22140,506,credit,72.2,4,24.5,11
2018-11-22,20158,46272,509,paypal,116.1,5,9.3,12
2018-11-22,20159,29666,509,paypal,115.62,1,31.5,16
2018-11-22,20160,16536,513,paypal,266.23,5,37.0,12
2018-11-22,20161,31077,515,credit,217.26,1,15.3,6
2018-11-22,20162,25998,507,paypal,107.2,3,22.1,14
2018-11-22,20163,57665,504,credit,501.25,3,36.1,30
2018-11-22,20164,28200,506,credit,15.91,1,31.1,6
2018-11-22,20165,12928,503,paypal,171.84,4,18.8,20
2018-11-22,20166,18070,508,paypal,50.77,4,54.7,9
2018-11-22,20167,41674,505,credit,218.18,4,25.4,11
2018-11-22,20168,57065,513,paypal,231.66,3,6.4,19
2018-11-22,20169,46926,515,credit,88.53,5,8.9,8
2018-11-22,20170,29333,510,credit,74.26,2,18.9,11
2018-11-22,20171,15380,510,credit,561.77,2,48.6,24
2018-11-22,20172,41141,510,credit,1.6,4,2.4,6
2018-11-22,20173,30192,509,paypal,579.85,3,56.5,18
2018-11-22,20174,23771,512,credit,142.57,4,45.3,17
2018-11-22,20175,50108,508,credit,320.34,4,37.9,16
2018-11-22,20176,43155,502,credit,83.62,3,14.9,11
2018-11-22,20177,13122,503,paypal,247.9,3,43.6,20
2018-11-22,20178,54700,501,credit,371.74,4,60.9,21
2018-11-22,20179,32647,508,credit,299.42,4,27.6,18
2018-11-22,20180,53840,504,credit,78.98,1,8.3,10
2018-11-22,20181,53284,506,paypal,8.74,5,18.0,7
2018-11-22,20182,14421,509,paypal,304.02,5,8.5,35
2018-11-22,20183,56409,513,credit,272.67,5,26.2,25
2018-11-22,20184,32838,511,credit,216.45,2,12.5,15
2018-11-22,20185,24016,515,credit,209.85,4,19.0,16
2018-11-22,20186,53155,509,paypal,146.4,3,35.4,7
2018-11-22,20187,32610,501,paypal,207.04,4,14.9,12
2018-11-22,20188,51151,510,paypal,304.15,3,25.2,28
2018-11-22,20189,34422,512,credit,231.01,3,41.4,27
2018-11-22,20190,35636,515,paypal,77.56,5,2.3,14
2018-11-22,20191,18462,502,paypal,121.99,3,40.3,12
2018-11-22,20192,16850,511,credit,120.21,3,7.0,9
2018-11-22,20193,59835,507,paypal,365.18,3,40.6,22
2018-11-22,20194,45117,502,paypal,53.48,1,45.0,7
2018-11-22,20195,32480,507,paypal,167.95,2,30.2,18
2018-11-22,20196,16522,514,paypal,226.04,2,13.2,14
2018-11-22,20197,10436,513,credit,193.7,1,36.6,20
2018-11-22,20198,44604,512,paypal,240.03,5,43.6,7
2018-11-22,20199,52452,506,credit,113.85,5,19.0,15
2018-11-22,20200,45994,502,paypal,247.47,3,32.0,18
2018-11-22,20201,31806,514,paypal,42.8,3,56.0,6
2018-11-22,20202,59773,514,paypal,373.52,2,59.5,16
2018-11-22,20203,19091,507,paypal,131.89,3,23.4,14
2018-11-22,20204,49760,507,paypal,103.63,4,52.5,8
2018-11-22,20205,28836,507,paypal,183.22,2,23.1,21
2018-11-22,20206,53631,515,credit,38.26,1,16.0,8
2018-11-22,20207,23677,515,paypal,747.56,3,34.3,56
2018-11-22,20208,40080,514,credit,392.77,1,87.2,34
2018-11-22,20209,59170,504,credit,38.37,1,13.1,8
2018-11-22,20210,23633,501,paypal,12.45,4,16.4,6
2018-11-22,20211,56377,504,credit,26.98,1,18.0,8
2018-11-22,20212,51190,506,credit,94.63,1,11.3,9
2018-11-22,20213,54195,502,paypal,65.37,4,10.6,11
2018-11-22,20214,52688,504,credit,398.36,4,26.1,33
2018-11-22,20215,36940,501,paypal,63.83,3,18.2,9
2018-11-22,20216,36045,505,paypal,63.92,1,14.9,11
2018-11-22,20217,58856,513,paypal,480.59,2,58.6,23
2018-11-22,20218,22677,510,credit,47.11,5,10.0,10
2018-11-22,20219,13544,512,credit,268.4,4,44.8,15
2018-11-22,20220,12142,507,credit,18.82,2,29.3,8
2018-11-22,20221,15599,503,paypal,244.31,1,22.5,14
2018-11-22,20222,26735,508,credit,10.75,5,10.4,6
2018-11-22,20223,12053,512,credit,459.47,1,40.3,9
2018-11-22,20224,12265,511,paypal,283.19,1,5.1,16
2018-11-22,20225,42933,512,paypal,53.95,3,45.1,11
2018-11-22,20226,41943,505,credit,1093.53,5,52.9,73
2018-11-22,20227,44430,515,credit,213.83,5,35.9,13
2018-11-22,20228,41067,514,credit,182.85,4,28.8,6
2018-11-22,20229,24454,512,paypal,79.48,4,52.1,7
2018-11-22,20230,58336,510,credit,394.82,1,71.5,17
2018-11-22,20231,29742,515,paypal,7.12,5,16.4,6
2018-11-22,20232,23837,515,credit,521.14,4,45.8,42
2018-11-22,20233,17422,506,credit,79.87,4,17.4,7
2018-11-22,20234,19848,505,paypal,0.94,1,6.3,6
2018-11-22,20235,42481,513,credit,10.82,3,26.7,7
2018-11-22,20236,52071,515,credit,683.39,4,66.7,71
2018-11-22,20237,32022,513,credit,167.3,4,14.3,18
2018-11-22,20238,54528,510,credit,658.7,5,126.7,51
2018-11-22,20239,30331,510,credit,351.38,4,44.0,15
2018-11-22,20240,40884,503,paypal,309.14,1,16.3,10
2018-11-22,20241,45583,510,credit,11.46,3,13.1,7
2018-11-22,20242,39000,515,credit,71.05,2,7.4,7
2018-11-22,20243,10529,515,paypal,108.29,5,18.0,13
2018-11-22,20244,13573,503,credit,340.67,4,13.4,23
2018-11-22,20245,43478,502,credit,39.15,2,4.8,7
2018-11-22,20246,27243,515,credit,117.52,3,9.5,11
2018-11-22,20247,33680,502,paypal,298.34,2,67.3,21
2018-11-22,20248,31092,508,credit,143.77,5,7.6,19
2018-11-22,20249,38169,510,paypal,89.83,5,20.2,11
2018-11-22,20250,40361,513,credit,54.11,2,26.4,10
2018-11-22,20251,40800,501,paypal,167.34,3,16.8,12
2018-11-22,20252,36272,511,credit,115.83,3,19.1,15
2018-11-22,20253,37111,507,credit,196.29,3,39.3,21
2018-11-22,20254,19525,514,credit,123.37,5,34.7,12
2018-11-22,20255,44585,501,paypal,228.89,3,17.9,10
2018-11-22,20256,53827,509,paypal,281.56,5,13.6,24
2018-11-22,20257,57588,513,paypal,364.27,4,41.8,9
2018-11-22,20258,51093,512,paypal,80.29,4,17.5,9
2018-11-22,20259,30721,515,credit,47.0,5,19.8,10
2018-11-22,20260,48315,510,credit,114.63,3,10.8,9
2018-11-22,20261,49973,504,credit,46.87,2,4.5,7
2018-11-22,20262,29675,507,credit,193.67,1,22.4,21
2018-11-22,20263,34648,507,credit,184.58,3,6.0,16
2018-11-22,20264,38681,512,credit,189.42,3,4.9,13
2018-11-22,20265,30515,507,credit,461.09,3,24.7,38
2018-11-22,20266,12145,505,credit,182.82,4,20.7,14
2018-11-22,20267,43111,513,credit,238.94,5,10.2,19
2018-11-22,20268,54377,511,credit,17.59,5,63.6,7
2018-11-22,20269,50252,508,paypal,107.12,3,10.1,11
2018-11-22,20270,35680,501,credit,73.59,1,55.7,7
2018-11-22,20271,28070,504,credit,380.13,2,39.3,29
2018-11-22,20272,35722,512,paypal,54.23,5,16.2,9
2018-11-22,20273,43565,501,credit,103.49,5,9.8,12
2018-11-22,20274,56332,512,credit,24.74,3,17.5,6
2018-11-22,20275,52856,515,credit,258.85,1,18.2,25
2018-11-22,20276,32679,506,credit,177.25,4,34.6,22
2018-11-22,20277,37670,515,paypal,459.47,3,32.3,19
2018-11-22,20278,32909,509,credit,655.58,5,37.4,71
2018-11-22,20279,15035,505,credit,131.42,4,18.3,10
2018-11-22,20280,29228,503,paypal,188.21,2,45.5,24
2018-11-22,20281,10462,514,paypal,173.21,1,26.6,9
2018-11-22,20282,54685,504,paypal,102.42,4,10.2,11
2018-11-22,20283,37674,514,paypal,416.91,3,19.2,23
2018-11-22,20284,18349,513,paypal,593.82,2,62.2,48
2018-11-22,20285,17434,506,credit,464.57,3,17.6,15
2018-11-22,20286,27334,503,paypal,36.93,5,12.7,8
2018-11-22,20287,24997,514,paypal,353.17,2,80.9,26
2018-11-22,20288,17126,510,credit,66.25,3,9.1,7
2018-11-22,20289,29602,512,paypal,12.69,5,3.8,7
2018-11-22,20290,39968,512,credit,33.85,1,12.4,8
2018-11-22,20291,30120,502,credit,8.86,3,16.3,6
2018-11-22,20292,37343,514,paypal,199.71,2,24.4,20
2018-11-22,20293,27733,511,credit,156.43,2,57.0,20
2018-11-22,20294,39034,513,credit,232.49,2,24.1,10
2018-11-22,20295,31062,512,paypal,6.87,4,57.3,6
2018-11-22,20296,46835,511,credit,367.58,4,15.9,21
2018-11-22,20297,54465,510,credit,202.46,4,36.2,16
2018-11-22,20298,22677,508,paypal,166.76,2,21.9,15
2018-11-22,20299,40702,506,credit,3.56,5,22.8,6
2018-11-22,20300,54842,504,credit,72.55,5,8.4,9
2018-11-22,20301,48783,509,paypal,470.27,5,54.4,14
2018-11-22,20302,29671,509,credit,86.67,2,13.6,9
2018-11-22,20303,25573,510,paypal,9.07,5,30.4,6
2018-11-22,20304,19284,505,credit,157.44,1,7.2,18
2018-11-22,20305,35326,509,paypal,123.64,3,13.6,13
2018-11-22,20306,58984,508,paypal,234.64,2,50.3,20
2018-11-22,20307,18767,515,paypal,535.96,3,30.2,57
2018-11-22,20308,48959,502,paypal,189.63,5,82.7,13
2018-11-22,20309,33516,514,credit,246.66,3,29.3,19
2018-11-22,20310,59299,504,paypal,110.45,2,7.1,13
2018-11-22,20311,16967,511,paypal,283.96,3,21.1,12
2018-11-22,20312,34176,504,paypal,297.65,5,34.8,29
2018-11-22,20313,22346,508,credit,156.22,4,21.8,19
2018-11-22,20314,45756,504,paypal,83.56,5,15.1,13
2018-11-22,20315,53476,512,paypal,98.93,3,12.6,13
2018-11-22,20316,32376,502,paypal,76.38,3,75.1,12
2018-11-22,20317,34028,502,paypal,51.43,2,45.8,11
2018-11-22,20318,21010,501,paypal,249.11,3,45.9,19
2018-11-22,20319,55996,505,credit,13.9,1,7.4,6
2018-11-22,20320,23079,505,credit,67.79,5,29.7,10
2018-11-22,20321,30645,502,credit,100.09,2,33.8,9
2018-11-22,20322,22179,505,paypal,140.41,1,13.8,7
2018-11-22,20323,32866,511,credit,165.82,1,24.7,17
2018-11-22,20324,28552,509,paypal,210.21,5,25.9,7
2018-11-22,20325,15448,502,paypal,104.68,2,26.3,14
2018-11-22,20326,43699,507,paypal,501.05,5,19.3,16
2018-11-22,20327,26674,506,paypal,44.5,2,7.5,7
2018-11-22,20328,27200,515,paypal,108.38,5,11.6,9
2018-11-22,20329,13072,508,credit,224.36,3,46.7,21
2018-11-22,20330,35150,514,paypal,292.04,3,46.3,22
2018-11-22,20331,33026,514,paypal,417.4,5,21.4,32
2018-11-22,20332,36583,504,credit,76.56,2,21.9,12
2018-11-22,20333,36522,503,paypal,117.96,5,18.9,7
2018-11-22,20334,43999,505,credit,80.38,3,10.7,13
2018-11-22,20335,29274,504,credit,384.52,3,57.4,34
2018-11-22,20336,11277,511,credit,61.3,3,9.8,7
2018-11-22,20337,18256,511,paypal,117.47,1,32.3,9
2018-11-22,20338,48540,502,paypal,319.5,2,17.9,16
2018-11-22,20339,20320,508,credit,161.75,4,16.2,19
2018-11-22,20340,28711,502,paypal,322.2,4,21.7,10
2018-11-22,20341,36996,506,credit,115.86,4,39.1,16
2018-11-22,20342,55165,503,paypal,36.17,1,44.8,8
2018-11-22,20343,59558,506,paypal,209.45,5,68.1,15
2018-11-22,20344,40688,501,paypal,15.33,4,27.7,7
2018-11-22,20345,37859,501,paypal,51.55,4,25.3,8
2018-11-22,20346,29758,501,paypal,69.32,5,10.3,12
2018-11-22,20347,24877,505,credit,152.67,3,22.1,13
2018-11-22,20348,38737,506,paypal,106.37,5,36.1,15
2018-11-22,20349,24056,514,paypal,139.64,4,26.6,13
2018-11-22,20350,58545,505,credit,130.72,3,9.3,10
2018-11-22,20351,46055,503,paypal,207.75,1,39.3,20
2018-11-22,20352,52946,512,credit,121.16,3,11.8,10
2018-11-22,20353,37137,514,credit,16.49,2,9.1,6
2018-11-22,20354,34165,509,paypal,70.8,1,4.3,13
2018-11-22,20355,15676,501,credit,107.39,3,14.7,7
2018-11-22,20356,57323,508,paypal,5.67,4,4.8,7
2018-11-22,20357,37847,501,paypal,282.04,1,15.2,26
2018-11-22,20358,28184,502,paypal,121.92,1,27.7,7
2018-11-22,20359,16497,507,paypal,166.21,5,29.7,21
2018-11-22,20360,27293,502,credit,401.76,1,26.6,30
2018-11-22,20361,11604,512,paypal,89.33,4,9.4,9
2018-11-22,20362,46728,509,credit,4.37,2,12.0,6
2018-11-22,20363,42314,512,credit,161.5,3,9.5,18
2018-11-22,20364,31301,502,paypal,52.09,1,3.4,8
2018-11-22,20365,10568,506,credit,69.59,5,5.5,9
2018-11-22,20366,13186,505,paypal,90.09,1,20.9,14
2018-11-22,20367,39792,512,credit,9.34,4,9.1,7
2018-11-22,20368,30150,511,paypal,336.13,1,28.2,23
2018-11-22,20369,18192,508,credit,74.92,5,8.2,10
2018-11-22,20370,23869,509,credit,84.58,2,15.1,7
2018-11-22,20371,40777,501,paypal,319.64,4,16.9,10
2018-11-22,20372,27101,507,paypal,6.94,4,11.2,7
2018-11-22,20373,50489,514,paypal,160.32,5,18.3,9
2018-11-22,20374,45029,505,credit,44.34,1,6.7,7
2018-11-22,20375,13128,512,credit,406.14,2,54.9,35
